track_name,track_popularity,playlist_genre,duration_ms,track_album_release_year,track_album_release_month,feature,value
Alocao (With Bad Gyal),82,pop,209320,2019,10,danceability,0.673
A Dónde Vamos,77,pop,203102,2019,10,danceability,0.627
Que Tire Pa Lante,90,pop,210520,2019,10,danceability,0.658
Indeciso,88,pop,217253,2019,8,danceability,0.738
Zorra,77,pop,186120,2019,12,danceability,0.637
"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",80,pop,341875,2019,12,danceability,0.789
China,93,pop,301714,2019,7,danceability,0.786
Celébrate,57,pop,219533,2019,9,danceability,0.628
Easy - Remix,81,pop,220147,2019,11,danceability,0.886
Adicto (with Anuel AA & Ozuna),90,pop,270741,2019,8,danceability,0.734
Blanco,88,pop,145800,2019,11,danceability,0.87
Señorita,93,pop,190960,2019,6,danceability,0.759
Que Calor (feat. J Balvin & El Alfa),84,pop,169998,2019,9,danceability,0.795
Memories,98,pop,189486,2019,9,danceability,0.764
Presiento,71,pop,174380,2019,4,danceability,0.711
Blinding Lights,98,pop,201573,2019,11,danceability,0.513
Fuera De Mi Mente,74,pop,181433,2019,11,danceability,0.741
Someone You Loved,94,pop,182161,2019,5,danceability,0.501
Hookah,70,pop,179893,2019,7,danceability,0.872
Bandit (with YoungBoy Never Broke Again),92,pop,189323,2019,10,danceability,0.474
Me Equivocaré,69,pop,152722,2019,9,danceability,0.563
Lola Bunny,69,pop,187263,2019,7,danceability,0.769
Circles,49,pop,214907,2019,8,danceability,0.704
Me Quedo,70,pop,174433,2019,6,danceability,0.824
LA CANCIÓN,91,pop,242573,2019,6,danceability,0.754
Déjate Querer,77,pop,202824,2019,2,danceability,0.755
Bésame,70,pop,200962,2019,7,danceability,0.74
Nice To Meet Ya,87,pop,158805,2019,10,danceability,0.591
Mejores Amigos,75,pop,205369,2019,9,danceability,0.624
Heartless,93,pop,200080,2019,11,danceability,0.531
Push It On Me,56,pop,164333,2019,11,danceability,0.626
Con Calma,87,pop,193227,2019,1,danceability,0.737
Bonita,78,pop,147493,2019,9,danceability,0.745
LUNA,62,pop,209362,2019,12,danceability,0.735
Lover (Remix) [feat. Shawn Mendes],85,pop,221307,2019,11,danceability,0.448
Santa María (Feat. Busy Signal),65,pop,154933,2019,7,danceability,0.764
Runaway,80,pop,200693,2019,6,danceability,0.756
caronte,50,pop,189758,2019,10,danceability,0.553
Lose You To Love Me,93,pop,206459,2019,10,danceability,0.505
Rebota - Remix,78,pop,262000,2019,7,danceability,0.885
"Mucho más allá - De ""Frozen 2""",57,pop,190467,2019,11,danceability,0.393
Before You Go,90,pop,215107,2019,11,danceability,0.459
Mama No,59,pop,170738,2019,11,danceability,0.344
Soltera - Remix,85,pop,266087,2019,5,danceability,0.795
nana triste,59,pop,187016,2019,6,danceability,0.474
Contando Lunares (feat. Cruz Cafuné),79,pop,219667,2019,1,danceability,0.856
When You Wish Upon A Star,55,pop,183667,2019,11,danceability,0.267
The Other Side,35,pop,183750,2019,11,danceability,0.422
Lost in Someone Else,39,pop,237534,2019,4,danceability,0.734
Come To Life,34,pop,178733,2019,2,danceability,0.434
Neighbour,31,pop,242267,2019,3,danceability,0.66
Close (feat. Steven Furtick),32,pop,168000,2019,11,danceability,0.845
Up Again (Lucky Rose Remix),36,pop,170948,2019,9,danceability,0.789
I just need U. - Tide Electric Remix,41,pop,207493,2019,8,danceability,0.731
Burn The Ships (R3HAB Remix),53,pop,146020,2019,10,danceability,0.637
Only Ever,54,pop,201041,2019,8,danceability,0.338
God Only Knows (GATTÜSO Remix),52,pop,198371,2019,5,danceability,0.545
On The Way Up 2.0,35,pop,196400,2019,6,danceability,0.661
Electric,34,pop,214038,2019,2,danceability,0.638
Love Me Like You - TYE Remix,39,pop,203000,2019,5,danceability,0.399
Scars (Come With Livin') - Neon Feather Remix,43,pop,243240,2019,8,danceability,0.547
WILD LOVE,43,pop,167500,2019,9,danceability,0.68
Open Over Us (Live),50,pop,452389,2019,2,danceability,0.225
Higher Than Mine,46,pop,185062,2019,11,danceability,0.668
Tick,27,pop,165015,2019,2,danceability,0.738
Edge Of My Seat - THUNDERBIRD Remix,36,pop,179773,2019,8,danceability,0.733
Brave,27,pop,212970,2019,2,danceability,0.531
Dance Monkey,92,pop,209438,2019,8,danceability,0.824
"About Me - Brieuc, Cloud 41 & Lowkie Club Mix",28,pop,175591,2019,12,danceability,0.633
One Life - VIP Mix,38,pop,201500,2019,11,danceability,0.644
Feelings,33,pop,187115,2019,11,danceability,0.727
Night Drive,38,pop,178286,2019,11,danceability,0.561
Energia,37,pop,204772,2019,12,danceability,0.806
About Me,40,pop,186290,2019,10,danceability,0.67
Yourself,31,pop,154839,2019,10,danceability,0.563
Oh Baby,37,pop,160000,2019,9,danceability,0.577
One Life,38,pop,196777,2019,9,danceability,0.684
Somebody,28,pop,208809,2019,8,danceability,0.724
Criminal,38,pop,207000,2019,8,danceability,0.637
Is This Love,28,pop,184225,2019,5,danceability,0.731
Flashback,32,pop,171589,2019,7,danceability,0.645
Good Omen,21,pop,223636,2019,8,danceability,0.681
Time,30,pop,205938,2019,11,danceability,0.608
Come Over,31,pop,223687,2019,10,danceability,0.573
Anastasy,21,pop,201509,2019,9,danceability,0.699
Ego - Domastic Remix,33,pop,187500,2019,6,danceability,0.806
If,18,pop,236129,2019,4,danceability,0.692
Give In To You,19,pop,174545,2019,3,danceability,0.795
Next To Me,33,pop,189358,2019,3,danceability,0.704
Cut You Loose,39,pop,155586,2019,3,danceability,0.602
G+O,29,pop,160941,2019,2,danceability,0.594
Something,42,pop,171000,2019,2,danceability,0.538
The Weekend,18,pop,168300,2019,2,danceability,0.792
Right For Ya,33,pop,158400,2019,1,danceability,0.638
I Refuse,32,pop,200727,2019,1,danceability,0.568
Firefly,31,pop,204112,2019,1,danceability,0.6
Take Me,23,pop,172569,2019,8,danceability,0.806
Fixated,18,pop,219813,2019,8,danceability,0.798
On Replay,41,pop,171639,2019,6,danceability,0.769
Try Again (feat. A7S),60,pop,179552,2019,5,danceability,0.707
Morninglight - Main Circus Deep Mix,13,pop,251590,2019,6,danceability,0.638
Aura - Edit,54,pop,268232,2019,4,danceability,0.611
Everyday,35,pop,302510,2019,7,danceability,0.648
Head Over Heels - James Roe Remix,55,pop,184003,2019,2,danceability,0.67
What's It Gonna Be,41,pop,184639,2019,7,danceability,0.619
I Know,2,pop,300000,2019,5,danceability,0.753
Someone New,45,pop,182143,2019,11,danceability,0.588
Visions,59,pop,261120,2019,1,danceability,0.516
Switch,54,pop,173340,2019,4,danceability,0.768
Spiritual (Mriya) [feat. Brooke Tomlinson],56,pop,198750,2019,3,danceability,0.636
Wrong for Me,35,pop,211107,2019,5,danceability,0.605
Take Me Away,49,pop,201120,2019,4,danceability,0.803
Pretender,14,pop,190820,2019,4,danceability,0.725
Love Me - Felix Cartal's Chill Mix,58,pop,221901,2019,5,danceability,0.651
Tell Me Why,33,pop,218182,2019,3,danceability,0.656
Dancing By Yourself,40,pop,185041,2019,6,danceability,0.728
Hurt U,40,pop,187368,2019,1,danceability,0.726
It Ain't Over,25,pop,183375,2019,6,danceability,0.538
Shadows (feat. Veronica),44,pop,182034,2019,5,danceability,0.728
Preach,40,pop,181940,2019,2,danceability,0.65
Found Me (feat. Maria Hazell),61,pop,192821,2019,5,danceability,0.667
We Are The Greatest,45,pop,185064,2019,6,danceability,0.701
Pick You Up (feat. Penny F),50,pop,199750,2019,8,danceability,0.592
Wonder - Extended,31,pop,234675,2019,3,danceability,0.866
Know Love - OTR Remix,48,pop,192500,2019,4,danceability,0.687
Nomite - Passenger 10 Remix Edit,20,pop,222581,2019,3,danceability,0.693
Nothin' to Compare,54,pop,169696,2019,4,danceability,0.522
Follow Me (feat. NBLM) - Redondo & Gil Glaze Remix,15,pop,214839,2019,3,danceability,0.678
You & I,23,pop,196171,2019,4,danceability,0.585
Over - Zonderling Edit,39,pop,180462,2019,5,danceability,0.817
Simple Hit,55,pop,219715,2019,5,danceability,0.631
Young,33,pop,199159,2019,5,danceability,0.724
Smile,39,pop,221549,2019,4,danceability,0.776
Symphony - Acoustic Mix,24,pop,211996,2019,1,danceability,0.504
留学生,49,pop,214773,2019,3,danceability,0.65
Rain,26,pop,232222,2019,3,danceability,0.661
スパゲッティー,42,pop,183824,2019,1,danceability,0.712
ガリレオ・ガール,37,pop,191947,2019,3,danceability,0.703
Mi Body Good,27,pop,142895,2019,1,danceability,0.743
Cruisin',29,pop,193341,2019,1,danceability,0.697
Drop Top,36,pop,175773,2019,7,danceability,0.787
Make A Move,45,pop,189147,2019,2,danceability,0.822
Limousine,18,pop,193783,2019,5,danceability,0.627
Too Fragile,27,pop,156682,2019,2,danceability,0.771
Violeta,67,pop,200913,2019,4,danceability,0.715
달라달라 DALLA DALLA,52,pop,199874,2019,2,danceability,0.79
Never Grow Up,54,pop,196253,2019,7,danceability,0.805
Ooo!,29,pop,180773,2019,5,danceability,0.714
Flame of Love,26,pop,185187,2019,7,danceability,0.742
Famous,55,pop,180187,2019,7,danceability,0.818
TURN,0,pop,169796,2019,2,danceability,0.704
Sakura,37,pop,241685,2019,1,danceability,0.676
Breakthrough,65,pop,217651,2019,6,danceability,0.868
DOWN BY LAW,48,pop,201733,2019,1,danceability,0.752
Dream ship,36,pop,183093,2019,3,danceability,0.72
Let Me Love You,24,pop,204760,2019,6,danceability,0.797
more,45,pop,292767,2019,5,danceability,0.734
"The Lights, The Nights - Strobe Ver.",25,pop,226909,2019,4,danceability,0.722
Sexy my lady,26,pop,168118,2019,7,danceability,0.772
MI NUH FRAID (Extravaganza Riddim),22,pop,159214,2019,6,danceability,0.818
WILD,30,pop,208627,2019,1,danceability,0.621
Overflow(変身),34,pop,240988,2019,3,danceability,0.917
Woman We Are,26,pop,195558,2019,5,danceability,0.696
Kill This Love,58,pop,189040,2019,4,danceability,0.738
Free! Free! Free!,37,pop,231933,2019,1,danceability,0.721
Days Gone By,37,pop,197400,2019,1,danceability,0.382
Bags,70,pop,260520,2019,8,danceability,0.742
Alaska,69,pop,188000,2019,1,danceability,0.847
All My Happiness is Gone,57,pop,260280,2019,7,danceability,0.505
Only Child,67,pop,239324,2019,2,danceability,0.826
Not,62,pop,367093,2019,10,danceability,0.422
Lucky,63,pop,251034,2019,2,danceability,0.477
The Victory - Reloaded,46,pop,237400,2019,12,danceability,0.686
Finally // beautiful stranger,79,pop,221096,2019,12,danceability,0.626
One Thing Right - Koni Remix,46,pop,148986,2019,12,danceability,0.646
Lines,23,pop,233398,2019,6,danceability,0.701
Summer of Love,29,pop,242048,2019,3,danceability,0.664
Berlin,37,pop,241853,2019,11,danceability,0.647
Dreams,27,pop,237255,2019,6,danceability,0.397
Help,42,pop,185792,2019,11,danceability,0.478
Where Are You,39,pop,165921,2019,4,danceability,0.545
Closure,38,pop,208457,2019,11,danceability,0.721
Okay.,29,pop,199800,2019,8,danceability,0.654
Adore You,91,pop,207133,2019,12,danceability,0.676
Never Enough,27,pop,195683,2019,12,danceability,0.596
I Feel Love,78,pop,254453,2019,11,danceability,0.719
Down,21,pop,252684,2019,3,danceability,0.737
Alone Tonight,36,pop,188788,2019,12,danceability,0.621
Like It or Not,39,pop,179277,2019,12,danceability,0.762
Special,38,pop,191000,2019,11,danceability,0.595
Gone From Here - Original Mix,28,pop,267136,2019,12,danceability,0.675
HITHER,33,pop,252263,2019,12,danceability,0.793
I've Changed,42,pop,215448,2019,10,danceability,0.657
If I Loved You,38,pop,214437,2019,5,danceability,0.663
Nobody Else - Radio Edit,24,pop,212056,2019,12,danceability,0.615
Heart Beats Fast. (Xander Milne Remix),27,pop,286000,2019,7,danceability,0.691
Maillot de bain,38,pop,215410,2019,8,danceability,0.687
Knowing,13,pop,61385,2019,11,danceability,0.37
Fantasy,43,pop,188875,2019,11,danceability,0.669
Swish,49,pop,121482,2019,10,danceability,0.646
Thraa,42,pop,194715,2019,11,danceability,0.889
Yellow Hearts,89,pop,223258,2019,6,danceability,0.865
Sass Cafe,41,pop,160800,2019,6,danceability,0.799
Cry for Me,73,pop,189133,2019,10,danceability,0.721
Rich Boy,34,pop,170400,2019,7,danceability,0.836
Sunday Best,81,pop,158571,2019,1,danceability,0.878
Beyond the Sky,43,pop,155520,2019,12,danceability,0.774
Tus Juegos,42,pop,181156,2019,12,danceability,0.839
Liar,87,pop,207039,2019,9,danceability,0.74
Nothing,40,pop,182426,2019,11,danceability,0.71
Still Don't Know My Name,75,pop,153294,2019,10,danceability,0.314
On & On - Mixed,53,pop,210559,2019,11,danceability,0.648
Find U Again (feat. Camila Cabello),74,pop,176417,2019,5,danceability,0.605
Lost,44,pop,196129,2019,12,danceability,0.58
Kill My Mind,66,pop,220930,2019,9,danceability,0.515
Good Thing (with Kehlani),82,pop,210901,2019,9,danceability,0.693
God Is A Dancer,45,pop,168125,2019,10,danceability,0.774
Supalonely,67,pop,223480,2019,11,danceability,0.863
Breathe,13,pop,235900,2019,4,danceability,0.601
Sad (feat. Afrojack) - SLVR Remix,49,pop,163125,2019,11,danceability,0.651
Mamma Mia,17,pop,172810,2019,11,danceability,0.691
Coke & Henny Pt. 2,6,pop,157334,2019,3,danceability,0.806
Without No Fear,21,pop,287581,2019,12,danceability,0.649
Don't Start Now,97,pop,183290,2019,10,danceability,0.794
HIGHEST IN THE ROOM,94,pop,175721,2019,10,danceability,0.598
hot girl bummer,94,pop,185093,2019,8,danceability,0.778
Follow God,85,pop,104591,2019,10,danceability,0.529
"10,000 Hours (with Justin Bieber)",91,pop,167693,2019,10,danceability,0.654
Beautiful People (feat. Khalid),85,pop,197867,2019,7,danceability,0.64
ROXANNE,71,pop,163636,2019,10,danceability,0.621
Look At Her Now,86,pop,162596,2019,10,danceability,0.563
How Do You Sleep?,91,pop,202205,2019,7,danceability,0.477
Lights Up,74,pop,172227,2019,10,danceability,0.585
Trampoline (with ZAYN),90,pop,184280,2019,9,danceability,0.619
South of the Border (feat. Camila Cabello & Cardi B),91,pop,204467,2019,7,danceability,0.857
Goodbyes (Feat. Young Thug),51,pop,174960,2019,7,danceability,0.58
I Don't Care (with Justin Bieber),84,pop,219947,2019,7,danceability,0.798
Lalala,91,pop,160627,2019,6,danceability,0.843
Sunflower - Spider-Man: Into the Spider-Verse,87,pop,157560,2019,9,danceability,0.755
Hot (Remix) [feat. Gunna and Travis Scott],86,pop,279907,2019,11,danceability,0.845
Good as Hell (feat. Ariana Grande) - Remix,89,pop,159011,2019,10,danceability,0.668
Ransom,90,pop,131240,2019,8,danceability,0.745
It's You,68,pop,212607,2019,6,danceability,0.732
Graveyard,87,pop,181806,2019,9,danceability,0.667
Callaita,90,pop,250534,2019,5,danceability,0.61
Panini,79,pop,114893,2019,9,danceability,0.703
Bad To You (with Normani & Nicki Minaj),76,pop,171840,2019,11,danceability,0.727
Take What You Want (feat. Ozzy Osbourne & Travis Scott),87,pop,229573,2019,9,danceability,0.499
No Me Conoce - Remix,86,pop,309120,2019,5,danceability,0.806
Fantasias,92,pop,199711,2019,8,danceability,0.879
Loco Contigo (feat. J. Balvin & Tyga),88,pop,185195,2019,7,danceability,0.694
223's (feat. 9lokknine),85,pop,176640,2019,8,danceability,0.932
Stuck In A Dream (feat. Gunna),64,pop,123560,2019,9,danceability,0.753
Si Te Vas,88,pop,204907,2019,9,danceability,0.732
Old Town Road - Remix,90,pop,157067,2019,6,danceability,0.878
"Yo x Ti, Tu x Mi",88,pop,201040,2019,8,danceability,0.78
Trigger,80,pop,171987,2019,10,danceability,0.57
Make It Right (feat. Lauv),83,pop,226321,2019,10,danceability,0.584
Lonely (with Jonas Brothers),80,pop,139813,2019,9,danceability,0.738
Easy,78,pop,194686,2019,10,danceability,0.574
Harleys In Hawaii,78,pop,185815,2019,10,danceability,0.722
Feelings,81,pop,189613,2019,9,danceability,0.694
Bruises,86,pop,220492,2019,5,danceability,0.736
July,88,pop,156107,2019,7,danceability,0.708
Heartless (feat. Morgan Wallen),82,pop,169227,2019,8,danceability,0.764
I.F.L.Y.,33,pop,165714,2019,7,danceability,0.812
Orphans,78,pop,197533,2019,10,danceability,0.503
What Am I,79,pop,184665,2019,8,danceability,0.614
Teeth,80,pop,204887,2019,8,danceability,0.755
Outnumbered,80,pop,245700,2019,6,danceability,0.614
Playing Games (with Bryson Tiller) - Extended Version,80,pop,143227,2019,10,danceability,0.726
Piece Of Your Heart,30,pop,152913,2019,2,danceability,0.677
Obsessed,69,pop,209933,2019,3,danceability,0.582
Bones (feat. OneRepublic),77,pop,205793,2019,1,danceability,0.658
One Touch (with ‪Jess Glynne),16,pop,197747,2019,9,danceability,0.69
"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",84,pop,198973,2019,8,danceability,0.806
Sucker,87,pop,181027,2019,6,danceability,0.842
Underwater,61,pop,208960,2019,2,danceability,0.642
Slide Away,81,pop,233654,2019,8,danceability,0.53
Feeling So Good,56,pop,187160,2019,5,danceability,0.727
shut up,58,pop,170364,2019,3,danceability,0.821
Missing You,74,pop,214987,2019,4,danceability,0.537
Don't Let It Break Your Heart - Single Edit,75,pop,196160,2019,11,danceability,0.362
Live Forever (With Cheat Codes),71,pop,174780,2019,12,danceability,0.69
Love Me Less (feat. Quinn XCII),78,pop,177670,2019,4,danceability,0.732
Easier,81,pop,157493,2019,5,danceability,0.505
What A Time (feat. Niall Horan),78,pop,173307,2019,1,danceability,0.518
My Oh My (feat. DaBaby),94,pop,170746,2019,12,danceability,0.724
Demi Lovato Medley,55,pop,267153,2019,1,danceability,0.367
Phases,76,pop,215760,2019,4,danceability,0.77
Insomnia,75,pop,179746,2019,3,danceability,0.754
No One Compares To You,79,pop,182920,2019,1,danceability,0.7
I Luv U (with R3HAB),71,pop,150938,2019,12,danceability,0.875
Hate How Much I Love You,68,pop,175898,2019,6,danceability,0.779
Slow Dance,78,pop,178800,2019,8,danceability,0.692
Stuck On You,39,pop,158467,2019,9,danceability,0.58
Down Low,55,pop,202007,2019,9,danceability,0.554
Favorite Part Of Me,70,pop,198391,2019,9,danceability,0.598
Years,69,pop,190268,2019,9,danceability,0.664
Some Say,81,pop,175602,2019,9,danceability,0.779
Slow Dance (feat. Ava Max),41,pop,178800,2019,8,danceability,0.692
Why Do You Love Me,68,pop,171908,2019,7,danceability,0.81
Dear Society,75,pop,179577,2019,5,danceability,0.65
Sidelove,54,pop,172154,2019,9,danceability,0.753
Doing To Me,66,pop,190098,2019,8,danceability,0.718
The Kids Are Coming,69,pop,204521,2019,8,danceability,0.753
Never Seen The Rain,84,pop,200742,2019,8,danceability,0.672
Johnny Run Away,71,pop,192346,2019,8,danceability,0.799
Jimmy,68,pop,223620,2019,8,danceability,0.592
If The World Was Ending (feat. Julia Michaels),88,pop,208687,2019,10,danceability,0.464
Colourblind,67,pop,206094,2019,8,danceability,0.493
Trampoline,65,pop,184280,2019,12,danceability,0.619
OK (Anxiety Anthem),70,pop,216547,2019,8,danceability,0.684
